"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.128505684E0,1.178029999E-1,1.485940069E-1,-3.426359892E-1,3.916084100E-1
7.133504339E0,1.178029999E-1,1.485940069E-1,-3.426359892E-1,3.916084100E-1
7.138502482E0,1.178029999E-1,1.485940069E-1,-3.426359892E-1,3.916084100E-1
7.143500597E0,1.178029999E-1,1.485940069E-1,-3.426359892E-1,3.916084100E-1
7.148499367E0,8.620999753E-3,1.291429996E-1,-1.976410002E-1,2.362502930E-1
7.153498136E0,8.620999753E-3,1.291429996E-1,-1.976410002E-1,2.362502930E-1
7.158497390E0,8.620999753E-3,1.291429996E-1,-1.976410002E-1,2.362502930E-1
7.163496661E0,8.620999753E-3,1.291429996E-1,-1.976410002E-1,2.362502930E-1
7.168495121E0,-4.557999969E-2,1.088190004E-1,-5.718800053E-2,1.311090334E-1
7.173493584E0,-4.557999969E-2,1.088190004E-1,-5.718800053E-2,1.311090334E-1
7.178492920E0,-4.557999969E-2,1.088190004E-1,-5.718800053E-2,1.311090334E-1
7.183492265E0,-4.557999969E-2,1.088190004E-1,-5.718800053E-2,1.311090334E-1
7.188490726E0,-6.200499833E-2,8.797299862E-2,4.277500138E-2,1.158169636E-1
7.193489189E0,-6.200499833E-2,8.797299862E-2,4.277500138E-2,1.158169636E-1
7.198487848E0,-6.200499833E-2,8.797299862E-2,4.277500138E-2,1.158169636E-1
7.203486501E0,-6.200499833E-2,8.797299862E-2,4.277500138E-2,1.158169636E-1
7.208485117E0,-4.640899971E-2,6.518500298E-2,1.111200005E-1,1.369325906E-1
7.213483732E0,-4.640899971E-2,6.518500298E-2,1.111200005E-1,1.369325906E-1
7.218481082E0,-4.640899971E-2,6.518500298E-2,1.111200005E-1,1.369325906E-1
7.223478467E0,-4.640899971E-2,6.518500298E-2,1.111200005E-1,1.369325906E-1
7.228476738E0,-2.676099911E-2,3.323300183E-2,2.016090006E-1,2.060746772E-1
7.233475007E0,-2.676099911E-2,3.323300183E-2,2.016090006E-1,2.060746772E-1
7.238473313E0,-2.676099911E-2,3.323300183E-2,2.016090006E-1,2.060746772E-1
7.243471622E0,-2.676099911E-2,3.323300183E-2,2.016090006E-1,2.060746772E-1
7.248470121E0,-1.557100005E-2,-3.911999986E-3,5.048369765E-1,5.050922021E-1
7.253468622E0,-1.557100005E-2,-3.911999986E-3,5.048369765E-1,5.050922021E-1
7.258466929E0,-1.557100005E-2,-3.911999986E-3,5.048369765E-1,5.050922021E-1
7.263465238E0,-1.557100005E-2,-3.911999986E-3,5.048369765E-1,5.050922021E-1
7.268463084E0,-2.047500014E-2,-3.889400139E-2,8.134909868E-1,8.146775771E-1
7.273460929E0,-2.047500014E-2,-3.889400139E-2,8.134909868E-1,8.146775771E-1
7.278459660E0,-2.047500014E-2,-3.889400139E-2,8.134909868E-1,8.146775771E-1
7.283458391E0,-2.047500014E-2,-3.889400139E-2,8.134909868E-1,8.146775771E-1
7.288457660E0,-5.376699939E-2,-5.098700151E-2,1.210240960E0,1.212507215E0
7.293456929E0,-5.376699939E-2,-5.098700151E-2,1.210240960E0,1.212507215E0
7.298455400E0,-5.376699939E-2,-5.098700151E-2,1.210240960E0,1.212507215E0
7.303453863E0,-5.376699939E-2,-5.098700151E-2,1.210240960E0,1.212507215E0
7.308452479E0,-1.439519972E-1,-5.593999848E-2,1.504235029E0,1.512142349E0
7.313451094E0,-1.439519972E-1,-5.593999848E-2,1.504235029E0,1.512142349E0
7.318449949E0,-1.439519972E-1,-5.593999848E-2,1.504235029E0,1.512142349E0
7.323448834E0,-1.439519972E-1,-5.593999848E-2,1.504235029E0,1.512142349E0
7.328447339E0,-4.512189925E-1,-3.612599894E-2,1.645849943E0,1.706963884E0
7.333445840E0,-4.512189925E-1,-3.612599894E-2,1.645849943E0,1.706963884E0
7.338444123E0,-4.512189925E-1,-3.612599894E-2,1.645849943E0,1.706963884E0
7.343442392E0,-4.512189925E-1,-3.612599894E-2,1.645849943E0,1.706963884E0
7.348441201E0,-7.453969717E-1,2.475100011E-2,1.471588969E0,1.649788881E0
7.353440008E0,-7.453969717E-1,2.475100011E-2,1.471588969E0,1.649788881E0
7.358437996E0,-7.453969717E-1,2.475100011E-2,1.471588969E0,1.649788881E0
7.363435997E0,-7.453969717E-1,2.475100011E-2,1.471588969E0,1.649788881E0
7.368434459E0,-9.724429846E-1,9.188500047E-2,1.110476971E0,1.478934520E0
7.373432920E0,-9.724429846E-1,9.188500047E-2,1.110476971E0,1.478934520E0
7.378430699E0,-9.724429846E-1,9.188500047E-2,1.110476971E0,1.478934520E0
7.383428508E0,-9.724429846E-1,9.188500047E-2,1.110476971E0,1.478934520E0
7.388427008E0,-1.111773014E0,1.119439974E-1,8.245840073E-1,1.388707845E0
7.393425509E0,-1.111773014E0,1.119439974E-1,8.245840073E-1,1.388707845E0
7.398424550E0,-1.111773014E0,1.119439974E-1,8.245840073E-1,1.388707845E0
7.403423589E0,-1.111773014E0,1.119439974E-1,8.245840073E-1,1.388707845E0
7.408422241E0,-1.145756006E0,-1.144800037E-1,6.743919849E-1,1.334416369E0
7.413420896E0,-1.145756006E0,-1.144800037E-1,6.743919849E-1,1.334416369E0
7.418419363E0,-1.145756006E0,-1.144800037E-1,6.743919849E-1,1.334416369E0
7.423417824E0,-1.145756006E0,-1.144800037E-1,6.743919849E-1,1.334416369E0
7.428415786E0,-1.103700042E0,-5.126659870E-1,7.889519930E-1,1.450319083E0
7.433413747E0,-1.103700042E0,-5.126659870E-1,7.889519930E-1,1.450319083E0
7.438412566E0,-1.103700042E0,-5.126659870E-1,7.889519930E-1,1.450319083E0
7.443411373E0,-1.103700042E0,-5.126659870E-1,7.889519930E-1,1.450319083E0
7.448409218E0,-1.090083957E0,-8.191909790E-1,1.055598974E0,1.724426307E0
7.453407065E0,-1.090083957E0,-8.191909790E-1,1.055598974E0,1.724426307E0
7.458406013E0,-1.090083957E0,-8.191909790E-1,1.055598974E0,1.724426307E0
7.463404936E0,-1.090083957E0,-8.191909790E-1,1.055598974E0,1.724426307E0
7.468403204E0,-1.292330027E0,-1.051337004E0,1.263169050E0,2.090699032E0
7.473401475E0,-1.292330027E0,-1.051337004E0,1.263169050E0,2.090699032E0
7.478399032E0,-1.292330027E0,-1.051337004E0,1.263169050E0,2.090699032E0
7.483396609E0,-1.292330027E0,-1.051337004E0,1.263169050E0,2.090699032E0
7.488395032E0,-1.471515059E0,-1.197185993E0,1.403220057E0,2.359584159E0
7.493393455E0,-1.471515059E0,-1.197185993E0,1.403220057E0,2.359584159E0
7.498392084E0,-1.471515059E0,-1.197185993E0,1.403220057E0,2.359584159E0
7.503390739E0,-1.471515059E0,-1.197185993E0,1.403220057E0,2.359584159E0
7.508389661E0,-1.578611016E0,-1.256837010E0,1.469297051E0,2.496094116E0
7.513388584E0,-1.578611016E0,-1.256837010E0,1.469297051E0,2.496094116E0
7.518387522E0,-1.578611016E0,-1.256837010E0,1.469297051E0,2.496094116E0
7.523386445E0,-1.578611016E0,-1.256837010E0,1.469297051E0,2.496094116E0
7.528385214E0,-1.549633026E0,-1.241703033E0,1.460598946E0,2.465063532E0
7.533383983E0,-1.549633026E0,-1.241703033E0,1.460598946E0,2.465063532E0
7.538382599E0,-1.549633026E0,-1.241703033E0,1.460598946E0,2.465063532E0
7.543381214E0,-1.549633026E0,-1.241703033E0,1.460598946E0,2.465063532E0
7.548379382E0,-1.264116049E0,-1.177198052E0,1.393666029E0,2.219479588E0
7.553377537E0,-1.264116049E0,-1.177198052E0,1.393666029E0,2.219479588E0
7.558376615E0,-1.264116049E0,-1.177198052E0,1.393666029E0,2.219479588E0
7.563375690E0,-1.264116049E0,-1.177198052E0,1.393666029E0,2.219479588E0
7.568374256E0,-7.932689786E-1,-1.073866963E0,1.293836951E0,1.859161097E0
7.573372835E0,-7.932689786E-1,-1.073866963E0,1.293836951E0,1.859161097E0
7.578370378E0,-7.932689786E-1,-1.073866963E0,1.293836951E0,1.859161097E0
7.583367917E0,-7.932689786E-1,-1.073866963E0,1.293836951E0,1.859161097E0
7.588366532E0,-2.077520043E-1,-9.399899840E-1,1.180590987E0,1.523330937E0
7.593365147E0,-2.077520043E-1,-9.399899840E-1,1.180590987E0,1.523330937E0
7.598362896E0,-2.077520043E-1,-9.399899840E-1,1.180590987E0,1.523330937E0
7.603360627E0,-2.077520043E-1,-9.399899840E-1,1.180590987E0,1.523330937E0
7.608359397E0,2.613570094E-1,-7.772769928E-1,1.053403020E0,1.334962521E0
7.613358166E0,2.613570094E-1,-7.772769928E-1,1.053403020E0,1.334962521E0
7.618356174E0,2.613570094E-1,-7.772769928E-1,1.053403020E0,1.334962521E0
7.623354175E0,2.613570094E-1,-7.772769928E-1,1.053403020E0,1.334962521E0
7.628353985E0,6.082159877E-1,-6.031259894E-1,9.347620010E-1,1.267859474E0
7.633353792E0,6.082159877E-1,-6.031259894E-1,9.347620010E-1,1.267859474E0
7.638353314E0,6.082159877E-1,-6.031259894E-1,9.347620010E-1,1.267859474E0
7.643352853E0,6.082159877E-1,-6.031259894E-1,9.347620010E-1,1.267859474E0
7.648351622E0,8.216339946E-1,-4.325929880E-1,8.568289876E-1,1.263477356E0
7.653350391E0,8.216339946E-1,-4.325929880E-1,8.568289876E-1,1.263477356E0
7.658349499E0,8.216339946E-1,-4.325929880E-1,8.568289876E-1,1.263477356E0
7.663348614E0,8.216339946E-1,-4.325929880E-1,8.568289876E-1,1.263477356E0
7.668346882E0,9.126899838E-1,-2.618420124E-1,8.221049905E-1,1.255954164E0
7.673345153E0,9.126899838E-1,-2.618420124E-1,8.221049905E-1,1.255954164E0
7.678344095E0,9.126899838E-1,-2.618420124E-1,8.221049905E-1,1.255954164E0
7.683343018E0,9.126899838E-1,-2.618420124E-1,8.221049905E-1,1.255954164E0
7.688341517E0,9.461650252E-1,-8.811400086E-2,8.119900227E-1,1.249928050E0
7.693340018E0,9.461650252E-1,-8.811400086E-2,8.119900227E-1,1.249928050E0
7.698338590E0,9.461650252E-1,-8.811400086E-2,8.119900227E-1,1.249928050E0
7.703337167E0,9.461650252E-1,-8.811400086E-2,8.119900227E-1,1.249928050E0
7.708335666E0,9.508810043E-1,1.004600003E-1,7.673479915E-1,1.226005643E0
7.713334167E0,9.508810043E-1,1.004600003E-1,7.673479915E-1,1.226005643E0
7.718332931E0,9.508810043E-1,1.004600003E-1,7.673479915E-1,1.226005643E0
7.723331700E0,9.508810043E-1,1.004600003E-1,7.673479915E-1,1.226005643E0
7.728331078E0,9.361500144E-1,3.011769950E-1,6.479679942E-1,1.177687120E0
7.733330463E0,9.361500144E-1,3.011769950E-1,6.479679942E-1,1.177687120E0
7.738328900E0,9.361500144E-1,3.011769950E-1,6.479679942E-1,1.177687120E0
7.743327363E0,9.361500144E-1,3.011769950E-1,6.479679942E-1,1.177687120E0
7.748325787E0,8.935689926E-1,4.796800017E-1,4.662530124E-1,1.116221448E0
7.753324210E0,8.935689926E-1,4.796800017E-1,4.662530124E-1,1.116221448E0
7.758323143E0,8.935689926E-1,4.796800017E-1,4.662530124E-1,1.116221448E0
7.763322066E0,8.935689926E-1,4.796800017E-1,4.662530124E-1,1.116221448E0
7.768320834E0,8.059759736E-1,6.190959811E-1,2.677989900E-1,1.050996386E0
7.773319603E0,8.059759736E-1,6.190959811E-1,2.677989900E-1,1.050996386E0
7.778317680E0,8.059759736E-1,6.190959811E-1,2.677989900E-1,1.050996386E0
7.783315719E0,8.059759736E-1,6.190959811E-1,2.677989900E-1,1.050996386E0
7.788314296E0,6.796519756E-1,7.055389881E-1,1.326840073E-1,9.885935047E-1
7.793312873E0,6.796519756E-1,7.055389881E-1,1.326840073E-1,9.885935047E-1
7.798312002E0,6.796519756E-1,7.055389881E-1,1.326840073E-1,9.885935047E-1
7.803311117E0,6.796519756E-1,7.055389881E-1,1.326840073E-1,9.885935047E-1
7.808309385E0,5.146020055E-1,7.353360057E-1,1.251769960E-1,9.062028171E-1
7.813307656E0,5.146020055E-1,7.353360057E-1,1.251769960E-1,9.062028171E-1
7.818305824E0,5.146020055E-1,7.353360057E-1,1.251769960E-1,9.062028171E-1
7.823303979E0,5.146020055E-1,7.353360057E-1,1.251769960E-1,9.062028171E-1
7.828302287E0,3.429909945E-1,7.292360067E-1,3.373419940E-1,8.736289812E-1
7.833300594E0,3.429909945E-1,7.292360067E-1,3.373419940E-1,8.736289812E-1
7.838299194E0,3.429909945E-1,7.292360067E-1,3.373419940E-1,8.736289812E-1
7.843297809E0,3.429909945E-1,7.292360067E-1,3.373419940E-1,8.736289812E-1
7.848295962E0,1.934020072E-1,6.989759803E-1,5.777400136E-1,9.272298964E-1
7.853294117E0,1.934020072E-1,6.989759803E-1,5.777400136E-1,9.272298964E-1
7.858291724E0,1.934020072E-1,6.989759803E-1,5.777400136E-1,9.272298964E-1
7.863289301E0,1.934020072E-1,6.989759803E-1,5.777400136E-1,9.272298964E-1
7.868287917E0,8.090700209E-2,6.459839940E-1,9.885950089E-1,1.183706617E0
7.873286532E0,8.090700209E-2,6.459839940E-1,9.885950089E-1,1.183706617E0
7.878284025E0,8.090700209E-2,6.459839940E-1,9.885950089E-1,1.183706617E0
7.883281526E0,8.090700209E-2,6.459839940E-1,9.885950089E-1,1.183706617E0
7.888279257E0,-1.739599928E-2,5.768300295E-1,1.322257042E0,1.442705510E0
7.893276988E0,-1.739599928E-2,5.768300295E-1,1.322257042E0,1.442705510E0
7.898275728E0,-1.739599928E-2,5.768300295E-1,1.322257042E0,1.442705510E0
7.903274459E0,-1.739599928E-2,5.768300295E-1,1.322257042E0,1.442705510E0
7.908272805E0,-8.899299800E-2,5.134130120E-1,1.559576035E0,1.644320553E0
7.913271152E0,-8.899299800E-2,5.134130120E-1,1.559576035E0,1.644320553E0
7.918270214E0,-8.899299800E-2,5.134130120E-1,1.559576035E0,1.644320553E0
7.923269291E0,-8.899299800E-2,5.134130120E-1,1.559576035E0,1.644320553E0
7.928267899E0,-9.704499692E-2,4.607729912E-1,1.651046991E0,1.716882538E0
7.933266478E0,-9.704499692E-2,4.607729912E-1,1.651046991E0,1.716882538E0
7.938264665E0,-9.704499692E-2,4.607729912E-1,1.651046991E0,1.716882538E0
7.943262858E0,-9.704499692E-2,4.607729912E-1,1.651046991E0,1.716882538E0
7.948260858E0,-5.761199817E-2,4.449059963E-1,1.470693946E0,1.537595906E0
7.953258857E0,-5.761199817E-2,4.449059963E-1,1.470693946E0,1.537595906E0
7.958258358E0,-5.761199817E-2,4.449059963E-1,1.470693946E0,1.537595906E0
7.963257857E0,-5.761199817E-2,4.449059963E-1,1.470693946E0,1.537595906E0
7.968256356E0,3.994699940E-2,4.569329917E-1,1.126217008E0,1.216037939E0
7.973254857E0,3.994699940E-2,4.569329917E-1,1.126217008E0,1.216037939E0
7.978253108E0,3.994699940E-2,4.569329917E-1,1.126217008E0,1.216037939E0
7.983251377E0,3.994699940E-2,4.569329917E-1,1.126217008E0,1.216037939E0
7.988249415E0,1.904540062E-1,4.528900087E-1,8.574950099E-1,9.882711068E-1
7.993247454E0,1.904540062E-1,4.528900087E-1,8.574950099E-1,9.882711068E-1
7.998245165E0,1.904540062E-1,4.528900087E-1,8.574950099E-1,9.882711068E-1
8.003242858E0,1.904540062E-1,4.528900087E-1,8.574950099E-1,9.882711068E-1
8.008240858E0,3.498440087E-1,3.815400004E-1,7.074909806E-1,8.766453616E-1
8.013238857E0,3.498440087E-1,3.815400004E-1,7.074909806E-1,8.766453616E-1
8.018237593E0,3.498440087E-1,3.815400004E-1,7.074909806E-1,8.766453616E-1
8.023236324E0,3.498440087E-1,3.815400004E-1,7.074909806E-1,8.766453616E-1
8.028234938E0,4.662869871E-1,2.449309975E-1,6.709120274E-1,8.529582031E-1
8.033233555E0,4.662869871E-1,2.449309975E-1,6.709120274E-1,8.529582031E-1
8.038231169E0,4.662869871E-1,2.449309975E-1,6.709120274E-1,8.529582031E-1
8.043228746E0,4.662869871E-1,2.449309975E-1,6.709120274E-1,8.529582031E-1
8.048227170E0,4.980610013E-1,8.124399930E-2,6.719869971E-1,8.403760306E-1
8.053225593E0,4.980610013E-1,8.124399930E-2,6.719869971E-1,8.403760306E-1
8.058224092E0,4.980610013E-1,8.124399930E-2,6.719869971E-1,8.403760306E-1
8.063222593E0,4.980610013E-1,8.124399930E-2,6.719869971E-1,8.403760306E-1
8.068221784E0,2.974030077E-1,-5.478199944E-2,6.342170238E-1,7.026242593E-1
8.073220977E0,2.974030077E-1,-5.478199944E-2,6.342170238E-1,7.026242593E-1
8.078220367E0,2.974030077E-1,-5.478199944E-2,6.342170238E-1,7.026242593E-1
8.083219790E0,2.974030077E-1,-5.478199944E-2,6.342170238E-1,7.026242593E-1
8.088217751E0,8.380199969E-2,-1.183009967E-1,5.141739845E-1,5.342216650E-1
8.093215714E0,8.380199969E-2,-1.183009967E-1,5.141739845E-1,5.342216650E-1
8.098214199E0,8.380199969E-2,-1.183009967E-1,5.141739845E-1,5.342216650E-1
8.103212698E0,8.380199969E-2,-1.183009967E-1,5.141739845E-1,5.342216650E-1
8.108211159E0,-1.545830071E-1,-9.344200045E-2,2.109439969E-1,2.777133115E-1
8.113209622E0,-1.545830071E-1,-9.344200045E-2,2.109439969E-1,2.777133115E-1
8.118209301E0,-1.545830071E-1,-9.344200045E-2,2.109439969E-1,2.777133115E-1
8.123208992E0,-1.545830071E-1,-9.344200045E-2,2.109439969E-1,2.777133115E-1
8.128207448E0,-3.609459996E-1,-1.439900044E-2,-6.158800051E-2,3.664456681E-1
8.133205911E0,-3.609459996E-1,-1.439900044E-2,-6.158800051E-2,3.664456681E-1
8.138204618E0,-3.609459996E-1,-1.439900044E-2,-6.158800051E-2,3.664456681E-1
8.143203349E0,-3.609459996E-1,-1.439900044E-2,-6.158800051E-2,3.664456681E-1
8.148201501E0,-4.765569866E-1,7.143499702E-2,-2.789520025E-1,5.567977550E-1
8.153199656E0,-4.765569866E-1,7.143499702E-2,-2.789520025E-1,5.567977550E-1
8.158198579E0,-4.765569866E-1,7.143499702E-2,-2.789520025E-1,5.567977550E-1
8.163197502E0,-4.765569866E-1,7.143499702E-2,-2.789520025E-1,5.567977550E-1
8.168195178E0,-3.326709867E-1,1.341769993E-1,-3.927249908E-1,5.318894349E-1
8.173192871E0,-3.326709867E-1,1.341769993E-1,-3.927249908E-1,5.318894349E-1
8.178191691E0,-3.326709867E-1,1.341769993E-1,-3.927249908E-1,5.318894349E-1
8.183190498E0,-3.326709867E-1,1.341769993E-1,-3.927249908E-1,5.318894349E-1
8.188189420E0,-1.448879987E-1,1.630849987E-1,-2.536669970E-1,3.345686691E-1
8.193188345E0,-1.448879987E-1,1.630849987E-1,-2.536669970E-1,3.345686691E-1
8.198187387E0,-1.448879987E-1,1.630849987E-1,-2.536669970E-1,3.345686691E-1
8.203186464E0,-1.448879987E-1,1.630849987E-1,-2.536669970E-1,3.345686691E-1
8.208185540E0,1.923010051E-1,1.529780030E-1,-1.055950001E-1,2.674551365E-1
8.213184617E0,1.923010051E-1,1.529780030E-1,-1.055950001E-1,2.674551365E-1
8.218183805E0,1.923010051E-1,1.529780030E-1,-1.055950001E-1,2.674551365E-1
8.223182998E0,1.923010051E-1,1.529780030E-1,-1.055950001E-1,2.674551365E-1
8.228181977E0,4.684830010E-1,1.186110005E-1,3.213499859E-2,4.843320656E-1
8.233180940E0,4.684830010E-1,1.186110005E-1,3.213499859E-2,4.843320656E-1
8.238179671E0,4.684830010E-1,1.186110005E-1,3.213499859E-2,4.843320656E-1
8.243178402E0,4.684830010E-1,1.186110005E-1,3.213499859E-2,4.843320656E-1
8.248176541E0,6.524940133E-1,7.476200163E-2,1.148260012E-1,6.667254344E-1
8.253174694E0,6.524940133E-1,7.476200163E-2,1.148260012E-1,6.667254344E-1
8.258173311E0,6.524940133E-1,7.476200163E-2,1.148260012E-1,6.667254344E-1
8.263171926E0,6.524940133E-1,7.476200163E-2,1.148260012E-1,6.667254344E-1
8.268171348E0,7.211170197E-1,3.378900141E-2,1.246780008E-1,7.325954249E-1
8.273170771E0,7.211170197E-1,3.378900141E-2,1.246780008E-1,7.325954249E-1
8.278170574E0,7.211170197E-1,3.378900141E-2,1.246780008E-1,7.325954249E-1
8.283170383E0,7.211170197E-1,3.378900141E-2,1.246780008E-1,7.325954249E-1
8.288169035E0,6.862990260E-1,3.936999943E-3,8.155199885E-2,6.911386124E-1
8.293167690E0,6.862990260E-1,3.936999943E-3,8.155199885E-2,6.911386124E-1
8.298166465E0,6.862990260E-1,3.936999943E-3,8.155199885E-2,6.911386124E-1
8.303165234E0,6.862990260E-1,3.936999943E-3,8.155199885E-2,6.911386124E-1
8.308163386E0,5.961030126E-1,-4.941999912E-3,1.458500046E-2,5.963018927E-1
8.313161541E0,5.961030126E-1,-4.941999912E-3,1.458500046E-2,5.963018927E-1
8.318160782E0,5.961030126E-1,-4.941999912E-3,1.458500046E-2,5.963018927E-1
8.323160011E0,5.961030126E-1,-4.941999912E-3,1.458500046E-2,5.963018927E-1
8.328158626E0,5.103880167E-1,8.344000205E-3,-5.118399858E-2,5.130159370E-1
8.333157243E0,5.103880167E-1,8.344000205E-3,-5.118399858E-2,5.130159370E-1
8.338156421E0,5.103880167E-1,8.344000205E-3,-5.118399858E-2,5.130159370E-1
8.343155614E0,5.103880167E-1,8.344000205E-3,-5.118399858E-2,5.130159370E-1
8.348153458E0,4.685960114E-1,4.213200137E-2,-1.171739995E-1,4.848577870E-1
8.353151305E0,4.685960114E-1,4.213200137E-2,-1.171739995E-1,4.848577870E-1
8.358149974E0,4.685960114E-1,4.213200137E-2,-1.171739995E-1,4.848577870E-1
8.363148627E0,4.685960114E-1,4.213200137E-2,-1.171739995E-1,4.848577870E-1
8.368146780E0,4.746820033E-1,1.044140011E-1,-1.832620054E-1,5.194326236E-1
8.373144935E0,4.746820033E-1,1.044140011E-1,-1.832620054E-1,5.194326236E-1
8.378143556E0,4.746820033E-1,1.044140011E-1,-1.832620054E-1,5.194326236E-1
8.383142171E0,4.746820033E-1,1.044140011E-1,-1.832620054E-1,5.194326236E-1
8.388140939E0,5.484989882E-1,1.939229965E-1,-2.478249967E-1,6.323563059E-1
8.393139710E0,5.484989882E-1,1.939229965E-1,-2.478249967E-1,6.323563059E-1
8.398138911E0,5.484989882E-1,1.939229965E-1,-2.478249967E-1,6.323563059E-1
8.403138104E0,5.484989882E-1,1.939229965E-1,-2.478249967E-1,6.323563059E-1
8.408135833E0,6.571030021E-1,2.813900113E-1,-2.931250036E-1,7.725845983E-1
8.413133566E0,6.571030021E-1,2.813900113E-1,-2.931250036E-1,7.725845983E-1
8.418132008E0,6.571030021E-1,2.813900113E-1,-2.931250036E-1,7.725845983E-1
8.423130431E0,6.571030021E-1,2.813900113E-1,-2.931250036E-1,7.725845983E-1
8.428128891E0,7.236430049E-1,3.538590074E-1,-2.834019959E-1,8.539274483E-1
8.433127354E0,7.236430049E-1,3.538590074E-1,-2.834019959E-1,8.539274483E-1
8.438126022E0,7.236430049E-1,3.538590074E-1,-2.834019959E-1,8.539274483E-1
8.443124677E0,7.236430049E-1,3.538590074E-1,-2.834019959E-1,8.539274483E-1
8.448123292E0,7.239050269E-1,4.054380059E-1,-3.708500043E-2,8.305382363E-1
8.453121907E0,7.239050269E-1,4.054380059E-1,-3.708500043E-2,8.305382363E-1
8.458120045E0,7.239050269E-1,4.054380059E-1,-3.708500043E-2,8.305382363E-1
8.463118198E0,7.239050269E-1,4.054380059E-1,-3.708500043E-2,8.305382363E-1
8.468116930E0,6.709690094E-1,4.262480140E-1,3.921589851E-1,8.863833542E-1
8.473115661E0,6.709690094E-1,4.262480140E-1,3.921589851E-1,8.863833542E-1
8.478113953E0,6.709690094E-1,4.262480140E-1,3.921589851E-1,8.863833542E-1
8.483112262E0,6.709690094E-1,4.262480140E-1,3.921589851E-1,8.863833542E-1
8.488111378E0,5.957630277E-1,4.258170128E-1,7.604150176E-1,1.055691580E0
8.493110493E0,5.957630277E-1,4.258170128E-1,7.604150176E-1,1.055691580E0
8.498109107E0,5.957630277E-1,4.258170128E-1,7.604150176E-1,1.055691580E0
8.503107724E0,5.957630277E-1,4.258170128E-1,7.604150176E-1,1.055691580E0
8.508106021E0,4.961250126E-1,4.179149866E-1,1.079766035E0,1.259637906E0
8.513104328E0,4.961250126E-1,4.179149866E-1,1.079766035E0,1.259637906E0
8.518102598E0,4.961250126E-1,4.179149866E-1,1.079766035E0,1.259637906E0
8.523100867E0,4.961250126E-1,4.179149866E-1,1.079766035E0,1.259637906E0
8.528099314E0,3.815039992E-1,4.036389887E-1,1.339411974E0,1.449997990E0
8.533097775E0,3.815039992E-1,4.036389887E-1,1.339411974E0,1.449997990E0
8.538095372E0,3.815039992E-1,4.036389887E-1,1.339411974E0,1.449997990E0
8.543092949E0,3.815039992E-1,4.036389887E-1,1.339411974E0,1.449997990E0
8.548091989E0,2.549180090E-1,3.700819910E-1,1.552790046E0,1.616508830E0
8.553091026E0,2.549180090E-1,3.700819910E-1,1.552790046E0,1.616508830E0
8.558089510E0,2.549180090E-1,3.700819910E-1,1.552790046E0,1.616508830E0
8.563088011E0,2.549180090E-1,3.700819910E-1,1.552790046E0,1.616508830E0
8.568088166E0,1.102840006E-1,3.188599944E-1,1.749495029E0,1.781731493E0
8.573088319E0,1.102840006E-1,3.188599944E-1,1.749495029E0,1.781731493E0
8.578088151E0,1.102840006E-1,3.188599944E-1,1.749495029E0,1.781731493E0
